symbol,name,ticktime,price,volume,prev_price,kind
sz002517,恺英网络,2025-10-21 09:25:00,23.76,50800,0.0,U
sz002517,恺英网络,2025-10-21 09:30:00,23.8,22800,23.76,U
sz002517,恺英网络,2025-10-21 09:30:03,23.8,29700,23.8,D
sz002517,恺英网络,2025-10-21 09:30:06,23.79,23000,23.8,E
sz002517,恺英网络,2025-10-21 09:30:09,23.77,86800,23.79,D
sz002517,恺英网络,2025-10-21 09:30:12,23.75,142800,23.77,D
sz002517,恺英网络,2025-10-21 09:30:15,23.73,36000,23.75,D
sz002517,恺英网络,2025-10-21 09:30:18,23.7,50100,23.73,D
sz002517,恺英网络,2025-10-21 09:30:21,23.64,21800,23.7,D
sz002517,恺英网络,2025-10-21 09:30:24,23.66,19900,23.64,U
sz002517,恺英网络,2025-10-21 09:30:27,23.75,106000,23.66,U
sz002517,恺英网络,2025-10-21 09:30:30,23.87,99300,23.75,U
sz002517,恺英网络,2025-10-21 09:30:33,23.76,56100,23.87,D
sz002517,恺英网络,2025-10-21 09:30:36,23.75,32300,23.76,D
sz002517,恺英网络,2025-10-21 09:30:39,23.73,9000,23.75,D
sz002517,恺英网络,2025-10-21 09:30:45,23.73,26400,23.74,U
sz002517,恺英网络,2025-10-21 09:30:54,23.7,9800,23.68,U
sz002517,恺英网络,2025-10-21 09:30:57,23.73,16800,23.7,U
sz002517,恺英网络,2025-10-21 09:31:03,23.72,10300,23.73,D
sz002517,恺英网络,2025-10-21 09:31:06,23.72,28800,23.72,U
sz002517,恺英网络,2025-10-21 09:31:09,23.7,17400,23.72,E
sz002517,恺英网络,2025-10-21 09:31:12,23.69,39400,23.7,E
sz002517,恺英网络,2025-10-21 09:31:15,23.68,9100,23.69,D
sz002517,恺英网络,2025-10-21 09:31:24,23.69,17400,23.66,U
sz002517,恺英网络,2025-10-21 09:31:27,23.75,42800,23.69,U
sz002517,恺英网络,2025-10-21 09:31:30,23.73,11600,23.75,D
sz002517,恺英网络,2025-10-21 09:31:36,23.77,9800,23.7,U
sz002517,恺英网络,2025-10-21 09:31:39,23.74,27500,23.77,D
sz002517,恺英网络,2025-10-21 09:31:51,23.8,21100,23.78,U
sz002517,恺英网络,2025-10-21 09:31:54,23.79,34300,23.8,D
sz002517,恺英网络,2025-10-21 09:31:57,23.78,9000,23.79,E
sz002517,恺英网络,2025-10-21 09:32:00,23.8,21500,23.78,U
sz002517,恺英网络,2025-10-21 09:32:03,23.76,9600,23.8,D
sz002517,恺英网络,2025-10-21 09:32:06,23.74,12600,23.76,D
sz002517,恺英网络,2025-10-21 09:32:12,23.72,9300,23.74,D
sz002517,恺英网络,2025-10-21 09:32:18,23.7,26500,23.71,D
sz002517,恺英网络,2025-10-21 09:32:21,23.68,21000,23.7,D
sz002517,恺英网络,2025-10-21 09:32:24,23.68,26200,23.68,D
sz002517,恺英网络,2025-10-21 09:32:27,23.67,10600,23.68,E
sz002517,恺英网络,2025-10-21 09:32:30,23.66,74100,23.67,D
