股票代码: 002483
股票名称: 润邦股份
所属板块: 专用设备
分时数据时间范围: 20250929 到 20251013
K线数据时间范围: 20250714 到 20251013
小时量能数据时间范围: 20250930 到 20251013

=== 分时成交数据 ===
ticktime,price,volume,prev_price,kind
2025-09-29 09:25:00,6.99,20800,0.0,E
2025-09-29 09:30:03,6.99,20600,6.98,U
2025-09-29 09:30:09,6.99,34700,6.99,D
2025-09-29 09:30:12,7.0,55020,6.99,U
2025-09-29 09:30:21,7.01,40900,7.01,D
2025-09-29 09:30:24,7.0,32900,7.01,D
2025-09-29 09:30:42,7.0,30400,6.99,U
2025-09-29 09:30:45,6.99,21500,7.0,D
2025-09-29 09:33:21,6.94,25500,6.96,D
2025-09-29 09:33:51,6.94,60900,6.94,D
2025-09-29 09:34:33,6.94,49700,6.93,U
2025-09-29 09:35:15,6.93,53500,6.93,D
2025-09-29 09:35:24,6.93,22400,6.93,U
2025-09-29 09:35:48,6.93,49100,6.93,D
2025-09-29 09:35:51,6.94,120400,6.93,U
2025-09-29 09:36:12,6.93,22500,6.94,D
2025-09-29 09:36:33,6.93,37000,6.93,D
2025-09-29 09:36:39,6.93,32000,6.92,U
2025-09-29 09:37:09,6.91,210000,6.93,D
2025-09-29 09:37:15,6.92,35600,6.92,U
2025-09-29 09:38:48,6.91,70600,6.92,D
2025-09-29 09:38:51,6.9,21600,6.91,D
2025-09-29 09:39:09,6.91,70700,6.9,U
2025-09-29 09:39:18,6.89,60200,6.89,D
2025-09-29 09:39:48,6.89,22300,6.9,D
2025-09-29 09:40:03,6.9,39500,6.89,U
2025-09-29 09:41:33,6.91,65900,6.92,E
2025-09-29 09:41:48,6.89,59900,6.9,D
2025-09-29 09:42:33,6.89,186300,6.89,D
2025-09-29 09:44:00,6.89,25700,6.9,D
2025-09-29 09:44:03,6.89,32000,6.89,D
2025-09-29 09:44:36,6.9,53800,6.89,U
2025-09-29 09:48:03,6.92,31500,6.93,D
2025-09-29 09:49:24,6.95,82700,6.94,U
2025-09-29 09:49:27,6.95,25000,6.95,U
2025-09-29 09:50:06,6.94,29200,6.95,D
2025-09-29 09:50:15,6.94,20500,6.94,U
2025-09-29 09:50:36,6.93,64200,6.93,D
2025-09-29 09:50:51,6.94,36100,6.93,U
2025-09-29 09:52:06,6.94,31500,6.94,E
2025-09-29 09:52:33,6.95,96100,6.94,U
2025-09-29 09:55:15,6.95,84600,6.96,E
2025-09-29 09:56:03,6.96,55100,6.96,U
2025-09-29 09:56:06,6.98,32000,6.96,U
2025-09-29 09:57:00,6.99,47100,6.98,U
2025-09-29 09:58:45,6.99,72800,6.99,U
2025-09-29 09:59:09,7.01,45900,6.99,U
2025-09-29 09:59:57,7.0,32600,7.01,D
2025-09-29 10:00:33,7.01,28100,7.01,U
2025-09-29 10:00:39,7.01,20800,7.01,U
2025-09-29 10:01:48,7.0,29200,7.0,D
2025-09-29 10:01:54,7.0,24900,7.0,D
2025-09-29 10:03:54,7.01,29200,7.01,U
2025-09-29 10:04:24,7.02,26000,7.02,U
2025-09-29 10:09:21,7.03,24400,7.03,U
2025-09-29 10:11:03,7.04,43100,7.04,U
2025-09-29 10:11:09,7.05,20000,7.04,U
2025-09-29 10:11:57,7.03,46700,7.04,D
2025-09-29 10:12:36,7.03,30300,7.03,D
2025-09-29 10:14:06,7.04,24600,7.04,D
2025-09-29 10:14:09,7.04,44800,7.04,D
2025-09-29 10:14:15,7.04,76200,7.04,D
2025-09-29 10:15:39,7.05,20000,7.05,U
2025-09-29 10:15:42,7.05,28100,7.05,U
2025-09-29 10:16:06,7.04,84800,7.04,D
2025-09-29 10:16:12,7.06,66700,7.05,U
2025-09-29 10:16:48,7.06,20800,7.05,U
2025-09-29 10:16:57,7.07,50000,7.06,U
2025-09-29 10:18:15,7.07,50400,7.06,U
2025-09-29 10:20:27,7.07,42800,7.07,D
2025-09-29 10:20:39,7.07,39200,7.07,D
2025-09-29 10:22:27,7.05,57600,7.06,D
2025-09-29 10:23:15,7.05,23600,7.06,D
2025-09-29 10:23:36,7.06,36400,7.05,U
2025-09-29 10:25:45,7.07,82600,7.06,U
2025-09-29 10:25:54,7.07,33300,7.07,U
2025-09-29 10:26:00,7.08,103700,7.08,U
2025-09-29 10:26:03,7.1,130800,7.08,U
2025-09-29 10:27:39,7.1,35400,7.1,U
2025-09-29 10:29:06,7.09,33000,7.09,D
2025-09-29 10:29:09,7.1,38300,7.09,U
2025-09-29 10:30:03,7.11,158000,7.11,U
2025-09-29 10:30:39,7.12,66500,7.12,U
2025-09-29 10:30:51,7.11,144500,7.11,D
2025-09-29 10:31:36,7.11,27700,7.11,U
2025-09-29 10:31:48,7.11,27400,7.12,D
2025-09-29 10:31:54,7.11,32100,7.11,U
2025-09-29 10:34:45,7.1,34100,7.11,D
2025-09-29 10:35:12,7.1,44900,7.1,D
2025-09-29 10:35:45,7.1,20100,7.1,U
2025-09-29 10:37:57,7.09,27100,7.09,D
2025-09-29 10:38:27,7.09,48200,7.09,D
2025-09-29 10:39:12,7.08,30100,7.08,D
2025-09-29 10:39:57,7.1,21900,7.09,U
2025-09-29 10:43:30,7.09,90200,7.08,U
2025-09-29 10:45:12,7.09,20400,7.09,U
2025-09-29 10:45:42,7.1,186100,7.1,U
2025-09-29 10:45:48,7.11,33400,7.11,U
2025-09-29 10:45:54,7.11,207000,7.11,U
2025-09-29 10:46:06,7.11,117500,7.12,D
2025-09-29 10:48:18,7.1,40000,7.1,D
2025-09-29 10:50:33,7.11,205100,7.11,U
2025-09-29 10:51:12,7.12,50700,7.12,U
2025-09-29 10:51:33,7.11,39100,7.12,D
2025-09-29 10:52:15,7.12,185400,7.13,D
2025-09-29 10:53:09,7.13,25200,7.13,U
2025-09-29 10:53:21,7.14,25800,7.13,U
2025-09-29 10:55:12,7.14,36200,7.13,U
2025-09-29 10:55:18,7.13,97400,7.13,D
2025-09-29 10:56:27,7.14,39100,7.14,U
2025-09-29 10:57:03,7.15,337284,7.13,U
2025-09-29 10:57:36,7.14,20000,7.14,D
2025-09-29 10:58:18,7.14,28700,7.14,D
2025-09-29 11:00:24,7.15,22900,7.14,U
2025-09-29 11:00:39,7.14,26700,7.15,D
2025-09-29 11:00:42,7.14,66800,7.14,D
2025-09-29 11:00:48,7.15,64600,7.14,U
2025-09-29 11:01:15,7.14,23500,7.14,U
2025-09-29 11:01:36,7.13,101400,7.14,D
2025-09-29 11:01:54,7.13,81800,7.12,U
2025-09-29 11:04:12,7.12,30700,7.12,U
