symbol,name,ticktime,price,volume,prev_price,kind
sz002565,顺灏股份,2025-09-15 09:25:00,7.54,401755,0.0,D
sz002565,顺灏股份,2025-09-15 09:30:00,7.55,232600,7.54,U
sz002565,顺灏股份,2025-09-15 09:30:03,7.57,108000,7.55,U
sz002565,顺灏股份,2025-09-15 09:30:06,7.55,171400,7.57,D
sz002565,顺灏股份,2025-09-15 09:30:12,7.57,42100,7.61,D
sz002565,顺灏股份,2025-09-15 09:30:24,7.55,35600,7.57,D
sz002565,顺灏股份,2025-09-15 09:30:30,7.55,97100,7.54,U
sz002565,顺灏股份,2025-09-15 09:30:33,7.54,33945,7.55,E
sz002565,顺灏股份,2025-09-15 09:30:39,7.54,26000,7.54,D
sz002565,顺灏股份,2025-09-15 09:30:42,7.54,21000,7.54,D
sz002565,顺灏股份,2025-09-15 09:30:54,7.52,21800,7.53,D
sz002565,顺灏股份,2025-09-15 09:30:57,7.51,64000,7.52,D
sz002565,顺灏股份,2025-09-15 09:31:00,7.51,45900,7.51,D
sz002565,顺灏股份,2025-09-15 09:31:03,7.52,84600,7.51,U
sz002565,顺灏股份,2025-09-15 09:31:06,7.51,21300,7.52,U
sz002565,顺灏股份,2025-09-15 09:31:12,7.5,27200,7.51,D
sz002565,顺灏股份,2025-09-15 09:31:15,7.5,174200,7.5,D
sz002565,顺灏股份,2025-09-15 09:31:18,7.5,141500,7.5,U
sz002565,顺灏股份,2025-09-15 09:31:24,7.49,115200,7.49,U
sz002565,顺灏股份,2025-09-15 09:31:27,7.5,127000,7.49,U
sz002565,顺灏股份,2025-09-15 09:31:36,7.5,121800,7.5,D
sz002565,顺灏股份,2025-09-15 09:31:39,7.51,33600,7.5,E
sz002565,顺灏股份,2025-09-15 09:31:42,7.51,142600,7.51,D
sz002565,顺灏股份,2025-09-15 09:31:51,7.5,26400,7.51,D
sz002565,顺灏股份,2025-09-15 09:31:54,7.5,44600,7.5,D
sz002565,顺灏股份,2025-09-15 09:31:57,7.5,23100,7.5,U
sz002565,顺灏股份,2025-09-15 09:32:03,7.49,43200,7.49,U
sz002565,顺灏股份,2025-09-15 09:32:09,7.49,33700,7.49,D
sz002565,顺灏股份,2025-09-15 09:32:12,7.49,28400,7.49,D
sz002565,顺灏股份,2025-09-15 09:32:15,7.49,182700,7.49,D
sz002565,顺灏股份,2025-09-15 09:32:18,7.49,28400,7.49,D
sz002565,顺灏股份,2025-09-15 09:32:33,7.48,51200,7.48,D
sz002565,顺灏股份,2025-09-15 09:32:42,7.47,33100,7.47,D
sz002565,顺灏股份,2025-09-15 09:32:45,7.46,87500,7.47,D
sz002565,顺灏股份,2025-09-15 09:32:48,7.46,79200,7.46,D
sz002565,顺灏股份,2025-09-15 09:32:51,7.47,32100,7.46,E
sz002565,顺灏股份,2025-09-15 09:32:54,7.46,27200,7.47,D
sz002565,顺灏股份,2025-09-15 09:33:00,7.46,25500,7.46,D
sz002565,顺灏股份,2025-09-15 09:33:03,7.47,69200,7.46,U
sz002565,顺灏股份,2025-09-15 09:33:15,7.46,686400,7.47,D
sz002565,顺灏股份,2025-09-15 09:33:21,7.47,32900,7.47,D
sz002565,顺灏股份,2025-09-15 09:33:24,7.47,23200,7.47,D
sz002565,顺灏股份,2025-09-15 09:33:27,7.47,50100,7.47,D
sz002565,顺灏股份,2025-09-15 09:33:36,7.47,63600,7.46,U
sz002565,顺灏股份,2025-09-15 09:33:45,7.51,75600,7.49,U
sz002565,顺灏股份,2025-09-15 09:34:00,7.53,62300,7.5,U
sz002565,顺灏股份,2025-09-15 09:34:24,7.52,27700,7.53,D
sz002565,顺灏股份,2025-09-15 09:34:36,7.55,87300,7.52,U
sz002565,顺灏股份,2025-09-15 09:35:00,7.55,33100,7.55,U
sz002565,顺灏股份,2025-09-15 09:35:06,7.53,79400,7.55,D
sz002565,顺灏股份,2025-09-15 09:35:09,7.53,22200,7.53,D
sz002565,顺灏股份,2025-09-15 09:35:18,7.52,43200,7.52,U
sz002565,顺灏股份,2025-09-15 09:35:30,7.51,41000,7.51,D
sz002565,顺灏股份,2025-09-15 09:35:39,7.51,30900,7.51,D
sz002565,顺灏股份,2025-09-15 09:35:57,7.5,47100,7.51,D
sz002565,顺灏股份,2025-09-15 09:36:06,7.51,80100,7.51,U
sz002565,顺灏股份,2025-09-15 09:36:09,7.5,70800,7.51,D
sz002565,顺灏股份,2025-09-15 09:36:24,7.5,26600,7.5,U
sz002565,顺灏股份,2025-09-15 09:36:42,7.5,31000,7.51,D
sz002565,顺灏股份,2025-09-15 09:36:54,7.5,21800,7.5,D
sz002565,顺灏股份,2025-09-15 09:37:21,7.52,35700,7.51,U
sz002565,顺灏股份,2025-09-15 09:37:42,7.5,61600,7.5,D
sz002565,顺灏股份,2025-09-15 09:38:06,7.49,30200,7.5,D
sz002565,顺灏股份,2025-09-15 09:38:12,7.5,41100,7.49,U
sz002565,顺灏股份,2025-09-15 09:38:15,7.5,220150,7.5,D
sz002565,顺灏股份,2025-09-15 09:38:51,7.5,41600,7.51,D
sz002565,顺灏股份,2025-09-15 09:39:03,7.49,66150,7.5,D
sz002565,顺灏股份,2025-09-15 09:39:36,7.49,66200,7.49,D
sz002565,顺灏股份,2025-09-15 09:39:45,7.5,28400,7.49,U
sz002565,顺灏股份,2025-09-15 09:39:48,7.49,30300,7.5,D
sz002565,顺灏股份,2025-09-15 09:39:54,7.49,20900,7.49,D
sz002565,顺灏股份,2025-09-15 09:40:21,7.49,32000,7.49,D
sz002565,顺灏股份,2025-09-15 09:40:42,7.5,58700,7.5,U
sz002565,顺灏股份,2025-09-15 09:41:00,7.52,94800,7.51,U
sz002565,顺灏股份,2025-09-15 09:41:09,7.53,30300,7.53,D
sz002565,顺灏股份,2025-09-15 09:41:21,7.53,47600,7.54,D
sz002565,顺灏股份,2025-09-15 09:41:33,7.52,21300,7.53,D
sz002565,顺灏股份,2025-09-15 09:41:45,7.52,21200,7.52,D
sz002565,顺灏股份,2025-09-15 09:41:57,7.56,89500,7.52,U
sz002565,顺灏股份,2025-09-15 09:42:12,7.57,68700,7.57,U
sz002565,顺灏股份,2025-09-15 09:42:30,7.54,20100,7.56,D
sz002565,顺灏股份,2025-09-15 09:42:48,7.56,43900,7.54,U
sz002565,顺灏股份,2025-09-15 09:43:12,7.57,49600,7.56,U
sz002565,顺灏股份,2025-09-15 09:43:27,7.59,146200,7.56,U
sz002565,顺灏股份,2025-09-15 09:43:57,7.6,160200,7.58,U
sz002565,顺灏股份,2025-09-15 09:44:00,7.6,68200,7.6,D
sz002565,顺灏股份,2025-09-15 09:44:03,7.61,35800,7.6,U
sz002565,顺灏股份,2025-09-15 09:44:06,7.6,67700,7.61,D
sz002565,顺灏股份,2025-09-15 09:44:39,7.63,113300,7.59,U
sz002565,顺灏股份,2025-09-15 09:45:06,7.61,25300,7.6,U
sz002565,顺灏股份,2025-09-15 09:45:27,7.63,21200,7.63,U
sz002565,顺灏股份,2025-09-15 09:45:30,7.62,23200,7.63,D
sz002565,顺灏股份,2025-09-15 09:45:48,7.64,170300,7.59,U
sz002565,顺灏股份,2025-09-15 09:46:03,7.63,31300,7.63,D
sz002565,顺灏股份,2025-09-15 09:46:06,7.63,32400,7.63,D
sz002565,顺灏股份,2025-09-15 09:46:51,7.62,51900,7.62,U
sz002565,顺灏股份,2025-09-15 09:47:24,7.61,31400,7.6,U
sz002565,顺灏股份,2025-09-15 09:47:57,7.6,20500,7.61,D
sz002565,顺灏股份,2025-09-15 09:48:30,7.58,53400,7.58,D
sz002565,顺灏股份,2025-09-15 09:50:45,7.54,50500,7.55,D
sz002565,顺灏股份,2025-09-15 09:52:42,7.56,23500,7.56,U
sz002565,顺灏股份,2025-09-15 09:55:15,7.57,36069,7.58,D
sz002565,顺灏股份,2025-09-15 09:55:21,7.56,20200,7.57,D
sz002565,顺灏股份,2025-09-15 09:55:36,7.56,39300,7.56,D
sz002565,顺灏股份,2025-09-15 09:57:15,7.56,20800,7.55,U
sz002565,顺灏股份,2025-09-15 09:59:51,7.55,48250,7.56,D
sz002565,顺灏股份,2025-09-15 10:00:09,7.55,20700,7.56,D
sz002565,顺灏股份,2025-09-15 10:00:42,7.55,22300,7.55,D
sz002565,顺灏股份,2025-09-15 10:01:03,7.56,27700,7.55,U
sz002565,顺灏股份,2025-09-15 10:01:36,7.54,152600,7.55,D
sz002565,顺灏股份,2025-09-15 10:02:00,7.54,21300,7.54,U
sz002565,顺灏股份,2025-09-15 10:02:24,7.53,24600,7.53,D
sz002565,顺灏股份,2025-09-15 10:02:39,7.53,44200,7.53,D
sz002565,顺灏股份,2025-09-15 10:02:48,7.54,20100,7.53,U
sz002565,顺灏股份,2025-09-15 10:03:39,7.53,38700,7.53,D
sz002565,顺灏股份,2025-09-15 10:03:42,7.52,25800,7.53,D
sz002565,顺灏股份,2025-09-15 10:03:54,7.52,32700,7.53,D
sz002565,顺灏股份,2025-09-15 10:04:18,7.53,41000,7.52,U
sz002565,顺灏股份,2025-09-15 10:04:54,7.53,37000,7.52,U
sz002565,顺灏股份,2025-09-15 10:05:03,7.52,167800,7.52,D
sz002565,顺灏股份,2025-09-15 10:05:39,7.52,24300,7.51,U
sz002565,顺灏股份,2025-09-15 10:06:06,7.51,34300,7.51,D
sz002565,顺灏股份,2025-09-15 10:06:18,7.53,22400,7.52,U
sz002565,顺灏股份,2025-09-15 10:07:54,7.52,42800,7.52,D
sz002565,顺灏股份,2025-09-15 10:08:24,7.51,99800,7.52,D
sz002565,顺灏股份,2025-09-15 10:08:48,7.5,78900,7.5,D
sz002565,顺灏股份,2025-09-15 10:08:54,7.49,408800,7.51,D
sz002565,顺灏股份,2025-09-15 10:08:57,7.49,22800,7.49,U
sz002565,顺灏股份,2025-09-15 10:09:15,7.48,23000,7.49,D
sz002565,顺灏股份,2025-09-15 10:09:36,7.48,70100,7.48,D
sz002565,顺灏股份,2025-09-15 10:09:45,7.48,26300,7.48,D
sz002565,顺灏股份,2025-09-15 10:09:48,7.48,32500,7.48,D
sz002565,顺灏股份,2025-09-15 10:10:00,7.48,23700,7.47,U
sz002565,顺灏股份,2025-09-15 10:10:21,7.47,43500,7.47,D
sz002565,顺灏股份,2025-09-15 10:10:30,7.46,63900,7.47,D
sz002565,顺灏股份,2025-09-15 10:11:03,7.46,56200,7.47,D
sz002565,顺灏股份,2025-09-15 10:11:12,7.47,21000,7.46,U
sz002565,顺灏股份,2025-09-15 10:11:36,7.48,26800,7.48,U
sz002565,顺灏股份,2025-09-15 10:11:45,7.48,20700,7.48,U
sz002565,顺灏股份,2025-09-15 10:11:54,7.48,26200,7.48,U
sz002565,顺灏股份,2025-09-15 10:12:03,7.48,65000,7.48,U
sz002565,顺灏股份,2025-09-15 10:12:30,7.49,128100,7.48,U
sz002565,顺灏股份,2025-09-15 10:14:03,7.46,20300,7.46,D
sz002565,顺灏股份,2025-09-15 10:14:39,7.47,91300,7.46,U
sz002565,顺灏股份,2025-09-15 10:14:51,7.47,42700,7.47,U
sz002565,顺灏股份,2025-09-15 10:14:54,7.47,27200,7.47,U
sz002565,顺灏股份,2025-09-15 10:15:30,7.46,31400,7.46,D
sz002565,顺灏股份,2025-09-15 10:15:33,7.47,211500,7.46,U
sz002565,顺灏股份,2025-09-15 10:15:42,7.45,62100,7.46,D
sz002565,顺灏股份,2025-09-15 10:15:51,7.45,88600,7.45,U
sz002565,顺灏股份,2025-09-15 10:16:00,7.44,47800,7.45,D
sz002565,顺灏股份,2025-09-15 10:16:09,7.44,40600,7.45,D
sz002565,顺灏股份,2025-09-15 10:16:12,7.44,149100,7.44,D
sz002565,顺灏股份,2025-09-15 10:16:18,7.45,34500,7.44,U
sz002565,顺灏股份,2025-09-15 10:16:24,7.45,35300,7.44,U
sz002565,顺灏股份,2025-09-15 10:16:27,7.44,28000,7.45,D
sz002565,顺灏股份,2025-09-15 10:16:30,7.44,23600,7.44,U
sz002565,顺灏股份,2025-09-15 10:16:33,7.43,44000,7.44,D
sz002565,顺灏股份,2025-09-15 10:16:36,7.44,48800,7.43,U
sz002565,顺灏股份,2025-09-15 10:16:42,7.44,175200,7.44,U
sz002565,顺灏股份,2025-09-15 10:16:48,7.44,22900,7.45,D
sz002565,顺灏股份,2025-09-15 10:16:57,7.44,29400,7.44,U
sz002565,顺灏股份,2025-09-15 10:17:03,7.45,388000,7.44,U
sz002565,顺灏股份,2025-09-15 10:17:33,7.47,46200,7.47,D
sz002565,顺灏股份,2025-09-15 10:18:03,7.46,20100,7.46,D
sz002565,顺灏股份,2025-09-15 10:19:06,7.45,38200,7.45,D
sz002565,顺灏股份,2025-09-15 10:19:48,7.45,31000,7.45,U
sz002565,顺灏股份,2025-09-15 10:19:54,7.44,31200,7.44,D
sz002565,顺灏股份,2025-09-15 10:20:18,7.44,30000,7.45,D
sz002565,顺灏股份,2025-09-15 10:20:27,7.44,30100,7.44,D
sz002565,顺灏股份,2025-09-15 10:20:36,7.44,40100,7.44,U
sz002565,顺灏股份,2025-09-15 10:20:45,7.43,96800,7.44,D
sz002565,顺灏股份,2025-09-15 10:20:54,7.44,262300,7.43,D
sz002565,顺灏股份,2025-09-15 10:21:03,7.44,23300,7.44,D
sz002565,顺灏股份,2025-09-15 10:21:09,7.44,30100,7.44,D
sz002565,顺灏股份,2025-09-15 10:21:27,7.45,25800,7.45,U
sz002565,顺灏股份,2025-09-15 10:21:48,7.46,37200,7.44,U
