symbol,name,ticktime,price,volume,prev_price,kind
sz002565,顺灏股份,2025-10-14 09:25:00,7.22,63500,0.0,U
sz002565,顺灏股份,2025-10-14 09:30:03,7.25,21400,7.23,U
sz002565,顺灏股份,2025-10-14 09:30:27,7.25,48500,7.23,U
sz002565,顺灏股份,2025-10-14 09:30:42,7.24,53100,7.25,D
sz002565,顺灏股份,2025-10-14 09:30:57,7.24,34300,7.24,U
sz002565,顺灏股份,2025-10-14 09:31:06,7.23,38500,7.23,D
sz002565,顺灏股份,2025-10-14 09:31:15,7.23,33800,7.23,D
sz002565,顺灏股份,2025-10-14 09:31:24,7.21,90100,7.22,D
sz002565,顺灏股份,2025-10-14 09:31:51,7.21,108800,7.22,D
sz002565,顺灏股份,2025-10-14 09:32:00,7.2,45100,7.2,D
sz002565,顺灏股份,2025-10-14 09:32:03,7.2,75000,7.2,U
sz002565,顺灏股份,2025-10-14 09:32:06,7.2,27700,7.2,U
sz002565,顺灏股份,2025-10-14 09:32:21,7.21,30700,7.2,U
sz002565,顺灏股份,2025-10-14 09:32:24,7.21,61568,7.21,D
sz002565,顺灏股份,2025-10-14 09:32:45,7.21,107400,7.22,D
sz002565,顺灏股份,2025-10-14 09:33:36,7.2,29800,7.22,D
sz002565,顺灏股份,2025-10-14 09:33:42,7.2,26900,7.2,D
sz002565,顺灏股份,2025-10-14 09:33:48,7.19,49800,7.2,D
sz002565,顺灏股份,2025-10-14 09:34:09,7.18,28700,7.2,D
sz002565,顺灏股份,2025-10-14 09:35:24,7.19,58300,7.2,D
sz002565,顺灏股份,2025-10-14 09:35:51,7.2,44400,7.2,U
sz002565,顺灏股份,2025-10-14 09:36:03,7.2,37300,7.2,D
sz002565,顺灏股份,2025-10-14 09:36:09,7.19,20400,7.2,D
sz002565,顺灏股份,2025-10-14 09:36:24,7.2,22000,7.19,U
sz002565,顺灏股份,2025-10-14 09:36:27,7.19,67700,7.2,D
sz002565,顺灏股份,2025-10-14 09:36:54,7.19,25700,7.19,U
sz002565,顺灏股份,2025-10-14 09:37:03,7.19,25800,7.19,D
sz002565,顺灏股份,2025-10-14 09:37:27,7.19,25700,7.2,D
sz002565,顺灏股份,2025-10-14 09:38:00,7.19,57000,7.19,D
sz002565,顺灏股份,2025-10-14 09:38:15,7.18,141900,7.19,D
sz002565,顺灏股份,2025-10-14 09:38:39,7.18,64200,7.18,U
sz002565,顺灏股份,2025-10-14 09:39:12,7.18,85900,7.19,D
