symbol,name,ticktime,price,volume,prev_price,kind
sz000021,深科技,2025-09-17 09:25:00,21.95,534000,0.0,U
sz000021,深科技,2025-09-17 09:30:00,21.98,54400,21.95,U
sz000021,深科技,2025-09-17 09:30:03,21.95,453800,21.98,D
sz000021,深科技,2025-09-17 09:30:06,21.91,100000,21.95,D
sz000021,深科技,2025-09-17 09:30:09,21.9,22400,21.91,D
sz000021,深科技,2025-09-17 09:30:12,21.9,18300,21.9,U
sz000021,深科技,2025-09-17 09:30:15,21.91,13300,21.9,E
sz000021,深科技,2025-09-17 09:30:18,21.91,52500,21.91,D
sz000021,深科技,2025-09-17 09:30:21,21.9,36800,21.91,D
sz000021,深科技,2025-09-17 09:30:24,21.94,45000,21.9,U
sz000021,深科技,2025-09-17 09:30:27,21.94,64000,21.94,D
sz000021,深科技,2025-09-17 09:30:30,21.98,67000,21.94,U
sz000021,深科技,2025-09-17 09:30:33,21.99,52700,21.98,U
sz000021,深科技,2025-09-17 09:30:36,22.01,152572,21.99,U
sz000021,深科技,2025-09-17 09:30:39,22.04,33200,22.01,U
sz000021,深科技,2025-09-17 09:30:42,22.05,74500,22.04,U
sz000021,深科技,2025-09-17 09:30:45,22.04,62400,22.05,D
sz000021,深科技,2025-09-17 09:30:48,22.0,521800,22.04,D
sz000021,深科技,2025-09-17 09:30:51,21.97,223500,22.0,D
sz000021,深科技,2025-09-17 09:30:54,22.02,15100,21.97,U
sz000021,深科技,2025-09-17 09:30:57,22.0,13300,22.02,D
sz000021,深科技,2025-09-17 09:31:03,21.99,37900,22.0,D
sz000021,深科技,2025-09-17 09:31:06,21.97,37700,21.99,D
sz000021,深科技,2025-09-17 09:31:09,21.98,59000,21.97,U
sz000021,深科技,2025-09-17 09:31:12,21.97,13000,21.98,E
sz000021,深科技,2025-09-17 09:31:15,21.95,25200,21.97,D
sz000021,深科技,2025-09-17 09:31:18,21.96,60500,21.95,D
sz000021,深科技,2025-09-17 09:31:21,21.95,45400,21.96,D
sz000021,深科技,2025-09-17 09:31:24,21.95,48900,21.95,U
sz000021,深科技,2025-09-17 09:31:27,21.93,9800,21.95,D
sz000021,深科技,2025-09-17 09:31:30,21.93,9900,21.93,D
sz000021,深科技,2025-09-17 09:31:33,21.92,18800,21.93,D
