symbol,name,ticktime,price,volume,prev_price,kind
sh603969,银龙股份,2025-09-23 09:25:02,10.2,81500,0.0,U
sh603969,银龙股份,2025-09-23 09:30:04,10.23,54300,10.2,U
sh603969,银龙股份,2025-09-23 09:30:09,10.21,60600,10.23,D
sh603969,银龙股份,2025-09-23 09:30:13,10.14,40200,10.21,D
sh603969,银龙股份,2025-09-23 09:30:22,10.18,38000,10.14,U
sh603969,银龙股份,2025-09-23 09:30:31,10.2,75700,10.15,U
sh603969,银龙股份,2025-09-23 09:30:37,10.16,69800,10.17,D
sh603969,银龙股份,2025-09-23 09:30:40,10.2,64300,10.16,U
sh603969,银龙股份,2025-09-23 09:30:43,10.19,47300,10.2,E
sh603969,银龙股份,2025-09-23 09:31:04,10.22,42500,10.22,U
sh603969,银龙股份,2025-09-23 09:31:10,10.22,24100,10.23,D
sh603969,银龙股份,2025-09-23 09:31:43,10.14,141500,10.2,D
sh603969,银龙股份,2025-09-23 09:31:46,10.2,268200,10.14,U
sh603969,银龙股份,2025-09-23 09:32:07,10.18,21300,10.16,U
sh603969,银龙股份,2025-09-23 09:32:34,10.15,26800,10.16,D
sh603969,银龙股份,2025-09-23 09:32:40,10.16,23600,10.15,U
sh603969,银龙股份,2025-09-23 09:32:43,10.15,117300,10.16,D
sh603969,银龙股份,2025-09-23 09:33:04,10.09,150500,10.13,D
sh603969,银龙股份,2025-09-23 09:33:07,10.09,29800,10.09,D
sh603969,银龙股份,2025-09-23 09:33:13,10.1,27300,10.09,U
sh603969,银龙股份,2025-09-23 09:33:19,10.11,27600,10.1,U
sh603969,银龙股份,2025-09-23 09:33:22,10.1,44700,10.11,D
sh603969,银龙股份,2025-09-23 09:33:31,10.08,20300,10.08,D
sh603969,银龙股份,2025-09-23 09:33:34,10.08,33300,10.08,U
sh603969,银龙股份,2025-09-23 09:33:40,10.07,31000,10.08,D
sh603969,银龙股份,2025-09-23 09:33:52,10.07,56000,10.07,D
sh603969,银龙股份,2025-09-23 09:33:58,10.08,40300,10.08,U
sh603969,银龙股份,2025-09-23 09:34:01,10.09,40000,10.08,U
sh603969,银龙股份,2025-09-23 09:34:37,10.11,48900,10.13,D
