symbol,name,ticktime,price,volume,prev_price,kind
sz002516,旷达科技,2025-09-30 09:25:00,6.23,56400,0.0,D
sz002516,旷达科技,2025-09-30 09:30:00,6.23,104900,6.23,U
sz002516,旷达科技,2025-09-30 09:30:03,6.23,122000,6.23,U
sz002516,旷达科技,2025-09-30 09:30:09,6.24,53000,6.23,U
sz002516,旷达科技,2025-09-30 09:30:15,6.24,88400,6.24,U
sz002516,旷达科技,2025-09-30 09:30:21,6.23,21800,6.24,D
sz002516,旷达科技,2025-09-30 09:30:51,6.2,25000,6.21,D
sz002516,旷达科技,2025-09-30 09:30:57,6.2,25800,6.2,D
sz002516,旷达科技,2025-09-30 09:31:12,6.23,29300,6.21,U
sz002516,旷达科技,2025-09-30 09:32:24,6.23,33700,6.23,D
sz002516,旷达科技,2025-09-30 09:32:48,6.23,47200,6.23,D
sz002516,旷达科技,2025-09-30 09:33:30,6.23,20900,6.23,U
sz002516,旷达科技,2025-09-30 09:33:42,6.23,69300,6.23,D
sz002516,旷达科技,2025-09-30 09:34:57,6.22,156700,6.23,D
sz002516,旷达科技,2025-09-30 09:35:00,6.22,21000,6.22,D
sz002516,旷达科技,2025-09-30 09:35:09,6.21,20000,6.21,D
sz002516,旷达科技,2025-09-30 09:35:54,6.21,28200,6.22,D
sz002516,旷达科技,2025-09-30 09:36:15,6.23,24500,6.22,U
sz002516,旷达科技,2025-09-30 09:36:18,6.22,70100,6.23,D
sz002516,旷达科技,2025-09-30 09:36:42,6.21,48100,6.21,D
sz002516,旷达科技,2025-09-30 09:36:48,6.22,136600,6.21,U
sz002516,旷达科技,2025-09-30 09:37:24,6.22,79400,6.22,D
sz002516,旷达科技,2025-09-30 09:37:33,6.23,138100,6.22,U
sz002516,旷达科技,2025-09-30 09:37:45,6.23,29300,6.23,U
sz002516,旷达科技,2025-09-30 09:39:00,6.23,57600,6.23,D
sz002516,旷达科技,2025-09-30 09:39:15,6.22,74300,6.23,D
sz002516,旷达科技,2025-09-30 09:39:21,6.21,21500,6.22,D
sz002516,旷达科技,2025-09-30 09:39:39,6.22,20300,6.22,D
sz002516,旷达科技,2025-09-30 09:39:45,6.22,20000,6.22,U
sz002516,旷达科技,2025-09-30 09:40:06,6.23,20000,6.21,U
sz002516,旷达科技,2025-09-30 09:41:21,6.22,48000,6.22,U
sz002516,旷达科技,2025-09-30 09:41:27,6.22,28800,6.21,U
sz002516,旷达科技,2025-09-30 09:42:00,6.22,23000,6.22,D
sz002516,旷达科技,2025-09-30 09:42:18,6.22,84200,6.22,U
sz002516,旷达科技,2025-09-30 09:42:48,6.21,60400,6.21,D
sz002516,旷达科技,2025-09-30 09:43:00,6.21,24700,6.21,D
sz002516,旷达科技,2025-09-30 09:44:03,6.21,30600,6.22,D
sz002516,旷达科技,2025-09-30 09:44:21,6.21,21200,6.21,D
sz002516,旷达科技,2025-09-30 09:44:24,6.22,43400,6.21,U
sz002516,旷达科技,2025-09-30 09:45:12,6.21,25200,6.22,D
sz002516,旷达科技,2025-09-30 09:47:21,6.22,64400,6.22,U
sz002516,旷达科技,2025-09-30 09:47:54,6.21,53700,6.22,D
sz002516,旷达科技,2025-09-30 09:47:57,6.21,60000,6.21,D
sz002516,旷达科技,2025-09-30 09:49:00,6.21,21900,6.21,D
sz002516,旷达科技,2025-09-30 09:50:21,6.21,23800,6.22,D
sz002516,旷达科技,2025-09-30 09:50:42,6.21,20000,6.21,D
sz002516,旷达科技,2025-09-30 09:52:21,6.21,20200,6.22,D
sz002516,旷达科技,2025-09-30 09:53:15,6.22,50100,6.21,U
sz002516,旷达科技,2025-09-30 09:58:42,6.21,150700,6.21,D
sz002516,旷达科技,2025-09-30 09:58:45,6.2,103200,6.21,D
sz002516,旷达科技,2025-09-30 09:59:18,6.2,31300,6.21,D
sz002516,旷达科技,2025-09-30 10:00:00,6.21,20000,6.2,U
sz002516,旷达科技,2025-09-30 10:01:12,6.2,115700,6.2,D
sz002516,旷达科技,2025-09-30 10:01:30,6.19,262700,6.2,D
sz002516,旷达科技,2025-09-30 10:01:45,6.2,23900,6.19,U
sz002516,旷达科技,2025-09-30 10:01:57,6.19,31800,6.19,D
sz002516,旷达科技,2025-09-30 10:04:00,6.2,34400,6.2,U
sz002516,旷达科技,2025-09-30 10:04:15,6.2,78900,6.2,U
sz002516,旷达科技,2025-09-30 10:06:00,6.2,89100,6.2,D
sz002516,旷达科技,2025-09-30 10:09:03,6.2,121506,6.2,U
sz002516,旷达科技,2025-09-30 10:10:21,6.19,35000,6.19,D
sz002516,旷达科技,2025-09-30 10:10:33,6.2,60900,6.19,U
sz002516,旷达科技,2025-09-30 10:13:21,6.2,29800,6.2,D
sz002516,旷达科技,2025-09-30 10:13:51,6.19,22600,6.2,D
sz002516,旷达科技,2025-09-30 10:14:24,6.2,25200,6.2,U
sz002516,旷达科技,2025-09-30 10:14:51,6.2,22100,6.21,E
sz002516,旷达科技,2025-09-30 10:14:57,6.2,35100,6.2,E
sz002516,旷达科技,2025-09-30 10:19:33,6.19,43700,6.2,D
sz002516,旷达科技,2025-09-30 10:20:06,6.19,24400,6.19,D
sz002516,旷达科技,2025-09-30 10:21:24,6.19,24600,6.19,D
sz002516,旷达科技,2025-09-30 10:22:57,6.19,42000,6.19,D
sz002516,旷达科技,2025-09-30 10:24:27,6.2,33000,6.2,U
sz002516,旷达科技,2025-09-30 10:24:45,6.2,131700,6.19,U
sz002516,旷达科技,2025-09-30 10:24:48,6.19,79200,6.2,D
sz002516,旷达科技,2025-09-30 10:25:21,6.19,20000,6.2,D
sz002516,旷达科技,2025-09-30 10:25:33,6.19,101000,6.19,D
sz002516,旷达科技,2025-09-30 10:26:36,6.18,180294,6.2,D
sz002516,旷达科技,2025-09-30 10:27:42,6.19,20000,6.18,U
sz002516,旷达科技,2025-09-30 10:27:48,6.18,20000,6.18,D
sz002516,旷达科技,2025-09-30 10:29:00,6.18,77300,6.18,D
sz002516,旷达科技,2025-09-30 10:29:15,6.18,22700,6.18,D
sz002516,旷达科技,2025-09-30 10:31:48,6.17,115300,6.18,D
sz002516,旷达科技,2025-09-30 10:34:21,6.18,62000,6.18,U
sz002516,旷达科技,2025-09-30 10:34:39,6.18,45100,6.18,U
sz002516,旷达科技,2025-09-30 10:36:51,6.18,40900,6.18,D
sz002516,旷达科技,2025-09-30 10:38:57,6.18,45100,6.18,D
sz002516,旷达科技,2025-09-30 10:39:54,6.17,29700,6.17,D
sz002516,旷达科技,2025-09-30 10:40:27,6.18,33300,6.17,U
sz002516,旷达科技,2025-09-30 10:40:51,6.17,26600,6.17,D
sz002516,旷达科技,2025-09-30 10:41:03,6.16,126300,6.17,D
sz002516,旷达科技,2025-09-30 10:41:24,6.16,20000,6.16,D
sz002516,旷达科技,2025-09-30 10:44:24,6.17,24200,6.17,D
sz002516,旷达科技,2025-09-30 10:44:48,6.17,23500,6.17,D
sz002516,旷达科技,2025-09-30 10:45:03,6.18,96800,6.17,U
sz002516,旷达科技,2025-09-30 10:47:39,6.18,52600,6.19,D
sz002516,旷达科技,2025-09-30 10:49:24,6.18,21500,6.18,D
sz002516,旷达科技,2025-09-30 10:49:42,6.17,57900,6.18,D
sz002516,旷达科技,2025-09-30 10:50:48,6.18,102800,6.18,U
sz002516,旷达科技,2025-09-30 10:52:03,6.19,21900,6.18,U
sz002516,旷达科技,2025-09-30 10:52:06,6.19,37800,6.19,U
sz002516,旷达科技,2025-09-30 10:59:00,6.18,23000,6.18,D
sz002516,旷达科技,2025-09-30 11:00:39,6.18,20000,6.18,D
sz002516,旷达科技,2025-09-30 11:02:33,6.18,72600,6.18,D
sz002516,旷达科技,2025-09-30 11:03:21,6.18,102600,6.18,U
sz002516,旷达科技,2025-09-30 11:18:48,6.2,51000,6.2,U
sz002516,旷达科技,2025-09-30 11:19:51,6.19,50500,6.19,D
sz002516,旷达科技,2025-09-30 11:23:18,6.19,36000,6.19,D
sz002516,旷达科技,2025-09-30 11:23:30,6.19,72300,6.19,D
sz002516,旷达科技,2025-09-30 11:23:36,6.19,24800,6.19,D
sz002516,旷达科技,2025-09-30 13:00:00,6.2,129200,6.19,U
sz002516,旷达科技,2025-09-30 13:00:03,6.21,116100,6.2,U
sz002516,旷达科技,2025-09-30 13:00:09,6.23,343800,6.2,U
sz002516,旷达科技,2025-09-30 13:00:12,6.25,229800,6.23,U
sz002516,旷达科技,2025-09-30 13:00:15,6.24,35500,6.25,D
sz002516,旷达科技,2025-09-30 13:00:51,6.25,162400,6.23,U
sz002516,旷达科技,2025-09-30 13:00:54,6.28,379700,6.25,U
sz002516,旷达科技,2025-09-30 13:01:42,6.25,21500,6.25,D
sz002516,旷达科技,2025-09-30 13:02:03,6.26,37900,6.26,U
sz002516,旷达科技,2025-09-30 13:02:18,6.26,59300,6.26,U
sz002516,旷达科技,2025-09-30 13:03:33,6.23,106600,6.25,D
sz002516,旷达科技,2025-09-30 13:05:03,6.25,27800,6.25,U
sz002516,旷达科技,2025-09-30 13:07:24,6.24,80700,6.24,D
sz002516,旷达科技,2025-09-30 13:09:57,6.24,70600,6.24,U
sz002516,旷达科技,2025-09-30 13:13:06,6.24,20000,6.24,U
sz002516,旷达科技,2025-09-30 13:13:30,6.24,61600,6.24,U
sz002516,旷达科技,2025-09-30 13:13:33,6.24,47800,6.24,D
sz002516,旷达科技,2025-09-30 13:14:54,6.23,56300,6.24,D
sz002516,旷达科技,2025-09-30 13:15:00,6.24,22900,6.24,U
sz002516,旷达科技,2025-09-30 13:15:21,6.24,26500,6.24,U
sz002516,旷达科技,2025-09-30 13:18:12,6.25,94200,6.25,U
sz002516,旷达科技,2025-09-30 13:19:09,6.24,45000,6.25,D
sz002516,旷达科技,2025-09-30 13:19:24,6.24,21500,6.23,U
sz002516,旷达科技,2025-09-30 13:22:54,6.24,23500,6.24,U
sz002516,旷达科技,2025-09-30 13:25:18,6.24,40200,6.24,U
sz002516,旷达科技,2025-09-30 13:27:51,6.23,79100,6.24,D
sz002516,旷达科技,2025-09-30 13:29:48,6.23,34400,6.24,D
sz002516,旷达科技,2025-09-30 13:30:12,6.23,201400,6.23,D
sz002516,旷达科技,2025-09-30 13:30:15,6.23,88200,6.23,D
sz002516,旷达科技,2025-09-30 13:33:33,6.22,131700,6.23,D
sz002516,旷达科技,2025-09-30 13:35:12,6.22,41000,6.22,D
sz002516,旷达科技,2025-09-30 13:35:15,6.22,25100,6.22,D
sz002516,旷达科技,2025-09-30 13:41:30,6.22,21800,6.23,D
sz002516,旷达科技,2025-09-30 13:51:06,6.23,52000,6.23,D
sz002516,旷达科技,2025-09-30 13:52:15,6.22,82000,6.23,D
sz002516,旷达科技,2025-09-30 13:52:30,6.23,21000,6.22,U
sz002516,旷达科技,2025-09-30 13:55:48,6.23,25400,6.24,D
sz002516,旷达科技,2025-09-30 13:58:27,6.23,58400,6.24,D
sz002516,旷达科技,2025-09-30 13:59:15,6.23,42800,6.22,U
sz002516,旷达科技,2025-09-30 13:59:45,6.24,23000,6.23,U
sz002516,旷达科技,2025-09-30 14:00:30,6.24,21500,6.23,U
sz002516,旷达科技,2025-09-30 14:00:48,6.23,43700,6.23,D
sz002516,旷达科技,2025-09-30 14:01:27,6.23,35600,6.23,D
sz002516,旷达科技,2025-09-30 14:05:03,6.24,23000,6.24,U
sz002516,旷达科技,2025-09-30 14:07:57,6.23,30600,6.24,D
sz002516,旷达科技,2025-09-30 14:08:45,6.24,41100,6.24,U
sz002516,旷达科技,2025-09-30 14:10:54,6.23,31000,6.24,D
sz002516,旷达科技,2025-09-30 14:11:24,6.23,42100,6.23,D
sz002516,旷达科技,2025-09-30 14:13:09,6.23,28800,6.24,D
sz002516,旷达科技,2025-09-30 14:16:39,6.24,31100,6.23,U
sz002516,旷达科技,2025-09-30 14:17:24,6.24,173400,6.24,U
sz002516,旷达科技,2025-09-30 14:17:30,6.23,21100,6.25,D
sz002516,旷达科技,2025-09-30 14:22:33,6.24,26000,6.24,D
sz002516,旷达科技,2025-09-30 14:26:12,6.24,40100,6.24,D
sz002516,旷达科技,2025-09-30 14:26:54,6.24,45800,6.24,D
sz002516,旷达科技,2025-09-30 14:30:33,6.24,35300,6.24,D
sz002516,旷达科技,2025-09-30 14:31:24,6.24,90200,6.24,D
sz002516,旷达科技,2025-09-30 14:33:45,6.23,29700,6.23,D
sz002516,旷达科技,2025-09-30 14:34:42,6.24,30000,6.24,U
sz002516,旷达科技,2025-09-30 14:37:12,6.23,21800,6.23,D
sz002516,旷达科技,2025-09-30 14:37:54,6.23,32600,6.23,D
sz002516,旷达科技,2025-09-30 14:38:03,6.23,22700,6.23,D
sz002516,旷达科技,2025-09-30 14:41:06,6.24,36500,6.24,U
sz002516,旷达科技,2025-09-30 14:42:33,6.23,35900,6.23,D
sz002516,旷达科技,2025-09-30 14:43:00,6.23,101100,6.24,D
sz002516,旷达科技,2025-09-30 14:44:09,6.23,42800,6.23,D
sz002516,旷达科技,2025-09-30 14:44:54,6.24,38000,6.23,U
sz002516,旷达科技,2025-09-30 14:44:57,6.23,30900,6.24,D
sz002516,旷达科技,2025-09-30 14:45:00,6.23,31200,6.23,D
sz002516,旷达科技,2025-09-30 14:45:18,6.24,56300,6.24,U
sz002516,旷达科技,2025-09-30 14:47:45,6.23,27100,6.23,D
sz002516,旷达科技,2025-09-30 14:48:12,6.23,22600,6.23,D
sz002516,旷达科技,2025-09-30 14:48:45,6.23,24500,6.23,D
sz002516,旷达科技,2025-09-30 14:50:00,6.24,20000,6.24,U
sz002516,旷达科技,2025-09-30 14:50:09,6.23,94600,6.23,D
sz002516,旷达科技,2025-09-30 14:50:51,6.24,56100,6.23,U
sz002516,旷达科技,2025-09-30 14:52:06,6.23,21300,6.23,D
sz002516,旷达科技,2025-09-30 14:54:12,6.24,26000,6.24,U
sz002516,旷达科技,2025-09-30 14:54:42,6.24,80600,6.24,U
sz002516,旷达科技,2025-09-30 14:54:45,6.24,27000,6.24,U
sz002516,旷达科技,2025-09-30 14:55:30,6.24,24600,6.24,U
sz002516,旷达科技,2025-09-30 14:55:39,6.23,39000,6.24,D
sz002516,旷达科技,2025-09-30 14:56:06,6.24,21600,6.24,D
sz002516,旷达科技,2025-09-30 15:00:00,6.24,211100,6.25,U
