symbol,name,ticktime,price,volume,prev_price,kind
sz002756,永兴材料,2025-09-29 09:25:00,34.98,33800,0.0,U
sz002756,永兴材料,2025-09-29 09:30:00,34.98,22700,34.98,D
sz002756,永兴材料,2025-09-29 09:30:03,34.97,13300,34.98,E
sz002756,永兴材料,2025-09-29 09:30:06,34.98,11100,34.97,U
sz002756,永兴材料,2025-09-29 09:30:39,34.89,9200,34.9,U
sz002756,永兴材料,2025-09-29 09:30:42,34.97,28500,34.89,U
sz002756,永兴材料,2025-09-29 09:30:45,35.06,82650,34.97,U
sz002756,永兴材料,2025-09-29 09:30:51,35.01,19700,35.01,D
sz002756,永兴材料,2025-09-29 09:31:00,35.01,11100,34.99,U
sz002756,永兴材料,2025-09-29 09:31:03,35.03,7100,35.01,E
sz002756,永兴材料,2025-09-29 09:31:09,35.01,22600,35.02,D
sz002756,永兴材料,2025-09-29 09:31:12,35.03,6500,35.01,U
sz002756,永兴材料,2025-09-29 09:31:15,35.05,10400,35.03,U
sz002756,永兴材料,2025-09-29 09:31:18,35.21,49500,35.05,U
sz002756,永兴材料,2025-09-29 09:31:21,35.23,19900,35.21,U
sz002756,永兴材料,2025-09-29 09:31:30,35.15,8100,35.18,D
sz002756,永兴材料,2025-09-29 09:31:51,35.1,12600,35.12,D
sz002756,永兴材料,2025-09-29 09:31:54,35.01,7500,35.1,D
sz002756,永兴材料,2025-09-29 09:32:12,34.98,11800,34.99,D
sz002756,永兴材料,2025-09-29 09:32:18,35.05,53800,34.98,U
sz002756,永兴材料,2025-09-29 09:32:27,35.05,13700,35.03,U
sz002756,永兴材料,2025-09-29 09:32:42,35.0,6000,35.0,U
sz002756,永兴材料,2025-09-29 09:32:54,35.0,6700,35.0,U
sz002756,永兴材料,2025-09-29 09:33:03,34.99,7700,35.0,D
sz002756,永兴材料,2025-09-29 09:33:06,34.99,7100,34.99,U
sz002756,永兴材料,2025-09-29 09:33:15,34.97,10000,34.99,D
sz002756,永兴材料,2025-09-29 09:33:27,34.98,18500,34.96,U
sz002756,永兴材料,2025-09-29 09:33:33,34.98,6900,34.99,D
sz002756,永兴材料,2025-09-29 09:34:12,35.0,52500,34.95,U
sz002756,永兴材料,2025-09-29 09:34:36,34.97,15300,35.0,D
sz002756,永兴材料,2025-09-29 09:35:09,34.99,7100,35.0,D
sz002756,永兴材料,2025-09-29 09:35:12,34.91,18400,34.99,D
sz002756,永兴材料,2025-09-29 09:35:33,34.93,8200,34.91,E
sz002756,永兴材料,2025-09-29 09:35:54,34.89,22000,34.91,D
sz002756,永兴材料,2025-09-29 09:36:00,34.89,7000,34.9,E
sz002756,永兴材料,2025-09-29 09:36:24,34.88,7300,34.88,D
sz002756,永兴材料,2025-09-29 09:36:30,34.88,14700,34.88,D
sz002756,永兴材料,2025-09-29 09:37:09,34.77,18600,34.81,D
sz002756,永兴材料,2025-09-29 09:37:30,34.79,14300,34.83,D
sz002756,永兴材料,2025-09-29 09:38:09,34.8,8700,34.79,D
sz002756,永兴材料,2025-09-29 09:38:36,34.86,12500,34.85,U
sz002756,永兴材料,2025-09-29 09:38:57,34.86,6600,34.85,U
sz002756,永兴材料,2025-09-29 09:39:21,34.84,14100,34.82,U
sz002756,永兴材料,2025-09-29 09:39:57,34.81,53900,34.83,D
sz002756,永兴材料,2025-09-29 09:40:03,34.8,21000,34.85,D
sz002756,永兴材料,2025-09-29 09:40:06,34.81,20800,34.8,U
