symbol,name,ticktime,price,volume,prev_price,kind
sz000498,山东路桥,2025-10-17 09:25:00,6.28,41200,0.0,D
sz000498,山东路桥,2025-10-17 09:30:03,6.28,105300,6.29,D
sz000498,山东路桥,2025-10-17 09:31:18,6.3,81900,6.31,D
sz000498,山东路桥,2025-10-17 09:31:30,6.3,24100,6.3,U
sz000498,山东路桥,2025-10-17 09:32:03,6.32,193100,6.3,U
sz000498,山东路桥,2025-10-17 09:32:12,6.31,69900,6.32,D
sz000498,山东路桥,2025-10-17 09:32:27,6.3,34000,6.31,D
sz000498,山东路桥,2025-10-17 09:33:24,6.3,24400,6.3,D
sz000498,山东路桥,2025-10-17 09:35:21,6.29,20000,6.3,D
sz000498,山东路桥,2025-10-17 09:35:51,6.31,62100,6.3,U
sz000498,山东路桥,2025-10-17 09:36:24,6.31,28500,6.3,U
sz000498,山东路桥,2025-10-17 09:36:27,6.31,35800,6.31,U
sz000498,山东路桥,2025-10-17 09:37:24,6.32,20900,6.32,U
sz000498,山东路桥,2025-10-17 09:37:27,6.33,118300,6.32,U
sz000498,山东路桥,2025-10-17 09:37:30,6.33,27300,6.33,U
sz000498,山东路桥,2025-10-17 09:38:18,6.32,38000,6.33,D
sz000498,山东路桥,2025-10-17 09:38:24,6.33,59700,6.32,U
sz000498,山东路桥,2025-10-17 09:38:30,6.32,32800,6.32,D
sz000498,山东路桥,2025-10-17 09:38:33,6.32,51900,6.32,D
sz000498,山东路桥,2025-10-17 09:38:51,6.32,67100,6.32,D
sz000498,山东路桥,2025-10-17 09:40:00,6.32,153800,6.32,U
sz000498,山东路桥,2025-10-17 09:41:06,6.31,20100,6.31,D
sz000498,山东路桥,2025-10-17 09:41:24,6.3,50900,6.31,D
sz000498,山东路桥,2025-10-17 09:42:36,6.31,20000,6.3,U
sz000498,山东路桥,2025-10-17 09:43:06,6.3,69500,6.31,D
sz000498,山东路桥,2025-10-17 09:46:06,6.31,31500,6.3,U
sz000498,山东路桥,2025-10-17 09:48:36,6.3,316300,6.31,D
sz000498,山东路桥,2025-10-17 09:48:39,6.3,33900,6.3,D
sz000498,山东路桥,2025-10-17 09:51:27,6.3,25600,6.29,U
sz000498,山东路桥,2025-10-17 09:54:21,6.29,107300,6.3,D
sz000498,山东路桥,2025-10-17 09:54:24,6.29,44600,6.29,D
sz000498,山东路桥,2025-10-17 09:54:27,6.29,20800,6.29,U
sz000498,山东路桥,2025-10-17 09:54:33,6.29,21500,6.29,U
sz000498,山东路桥,2025-10-17 09:57:21,6.29,63000,6.29,D
sz000498,山东路桥,2025-10-17 09:59:15,6.29,38400,6.29,U
sz000498,山东路桥,2025-10-17 10:02:24,6.3,43100,6.29,U
sz000498,山东路桥,2025-10-17 10:03:33,6.29,20900,6.3,D
sz000498,山东路桥,2025-10-17 10:05:18,6.29,100000,6.29,D
sz000498,山东路桥,2025-10-17 10:06:27,6.29,74800,6.29,D
sz000498,山东路桥,2025-10-17 10:07:09,6.28,45100,6.29,D
sz000498,山东路桥,2025-10-17 10:08:03,6.29,37900,6.29,U
sz000498,山东路桥,2025-10-17 10:08:06,6.29,25400,6.29,D
sz000498,山东路桥,2025-10-17 10:11:03,6.28,69100,6.28,D
sz000498,山东路桥,2025-10-17 10:11:48,6.28,28500,6.28,D
sz000498,山东路桥,2025-10-17 10:12:57,6.29,29600,6.27,U
sz000498,山东路桥,2025-10-17 10:16:54,6.28,51100,6.28,D
sz000498,山东路桥,2025-10-17 10:18:45,6.28,22700,6.28,U
sz000498,山东路桥,2025-10-17 10:21:18,6.28,35700,6.28,U
sz000498,山东路桥,2025-10-17 10:27:39,6.28,84900,6.29,D
sz000498,山东路桥,2025-10-17 10:28:36,6.29,38600,6.29,U
sz000498,山东路桥,2025-10-17 10:32:06,6.29,21700,6.29,U
sz000498,山东路桥,2025-10-17 10:35:15,6.29,20000,6.29,U
sz000498,山东路桥,2025-10-17 10:35:39,6.29,34400,6.29,U
sz000498,山东路桥,2025-10-17 10:39:24,6.29,51000,6.29,D
