symbol,name,ticktime,price,volume,prev_price,kind
sh688777,中控技术,2025-09-26 09:25:01,53.19,102335,0.0,U
sh688777,中控技术,2025-09-26 09:30:06,53.17,9331,53.17,U
sh688777,中控技术,2025-09-26 09:30:09,53.01,3881,53.17,D
sh688777,中控技术,2025-09-26 09:30:12,53.1,7724,53.01,U
sh688777,中控技术,2025-09-26 09:30:15,53.02,4194,53.1,D
sh688777,中控技术,2025-09-26 09:30:18,53.03,4226,53.02,E
sh688777,中控技术,2025-09-26 09:30:21,53.02,8897,53.03,D
sh688777,中控技术,2025-09-26 09:30:24,53.03,16057,53.02,U
sh688777,中控技术,2025-09-26 09:30:27,53.02,5541,53.03,D
sh688777,中控技术,2025-09-26 09:30:30,53.09,26731,53.02,U
sh688777,中控技术,2025-09-26 09:30:33,53.03,8117,53.09,D
sh688777,中控技术,2025-09-26 09:30:36,53.09,4316,53.03,U
sh688777,中控技术,2025-09-26 09:30:39,53.07,4006,53.09,U
sh688777,中控技术,2025-09-26 09:30:42,53.03,7779,53.07,D
sh688777,中控技术,2025-09-26 09:30:45,53.02,5706,53.03,D
sh688777,中控技术,2025-09-26 09:30:48,53.08,7763,53.02,U
sh688777,中控技术,2025-09-26 09:30:51,52.96,9537,53.08,D
sh688777,中控技术,2025-09-26 09:30:57,53.03,15152,53.02,U
sh688777,中控技术,2025-09-26 09:31:12,52.95,8849,52.95,U
sh688777,中控技术,2025-09-26 09:31:18,52.8,27088,52.95,D
sh688777,中控技术,2025-09-26 09:31:21,52.81,11177,52.8,U
sh688777,中控技术,2025-09-26 09:31:24,52.87,4305,52.81,U
sh688777,中控技术,2025-09-26 09:31:27,52.96,7711,52.87,U
sh688777,中控技术,2025-09-26 09:31:30,52.99,13788,52.96,U
sh688777,中控技术,2025-09-26 09:31:39,52.96,5659,52.99,D
sh688777,中控技术,2025-09-26 09:31:42,52.99,27898,52.96,U
sh688777,中控技术,2025-09-26 09:31:45,52.98,24745,52.99,E
sh688777,中控技术,2025-09-26 09:31:48,52.97,5672,52.98,E
sh688777,中控技术,2025-09-26 09:31:51,52.95,11690,52.97,D
sh688777,中控技术,2025-09-26 09:31:54,52.91,5273,52.95,D
sh688777,中控技术,2025-09-26 09:32:00,52.9,20973,52.91,D
sh688777,中控技术,2025-09-26 09:32:03,52.86,5459,52.9,D
sh688777,中控技术,2025-09-26 09:32:06,52.89,12823,52.86,U
sh688777,中控技术,2025-09-26 09:32:12,52.89,23242,52.86,U
sh688777,中控技术,2025-09-26 09:32:18,52.89,5772,52.86,U
sh688777,中控技术,2025-09-26 09:32:21,52.91,17107,52.89,U
sh688777,中控技术,2025-09-26 09:32:24,53.09,15061,52.91,U
sh688777,中控技术,2025-09-26 09:32:27,53.04,18476,53.09,E
