symbol,name,ticktime,price,volume,prev_price,kind
sz002243,力合科创,2025-09-19 09:25:00,9.12,168600,0.0,E
sz002243,力合科创,2025-09-19 09:30:00,9.13,25600,9.12,U
sz002243,力合科创,2025-09-19 09:30:03,9.12,114600,9.13,D
sz002243,力合科创,2025-09-19 09:30:06,9.12,47700,9.12,U
sz002243,力合科创,2025-09-19 09:30:09,9.12,45700,9.12,U
sz002243,力合科创,2025-09-19 09:30:21,9.15,59700,9.14,U
sz002243,力合科创,2025-09-19 09:30:24,9.16,20300,9.15,U
sz002243,力合科创,2025-09-19 09:30:36,9.15,48000,9.15,D
sz002243,力合科创,2025-09-19 09:30:42,9.16,28200,9.15,U
sz002243,力合科创,2025-09-19 09:30:51,9.16,27500,9.16,U
sz002243,力合科创,2025-09-19 09:31:03,9.15,25600,9.15,D
sz002243,力合科创,2025-09-19 09:31:54,9.16,74900,9.15,U
sz002243,力合科创,2025-09-19 09:32:39,9.17,33600,9.16,U
sz002243,力合科创,2025-09-19 09:32:48,9.18,43800,9.17,U
sz002243,力合科创,2025-09-19 09:33:09,9.18,31100,9.18,U
sz002243,力合科创,2025-09-19 09:33:12,9.2,56500,9.18,U
sz002243,力合科创,2025-09-19 09:33:15,9.19,26200,9.2,E
sz002243,力合科创,2025-09-19 09:33:18,9.18,37800,9.19,D
sz002243,力合科创,2025-09-19 09:33:30,9.18,56000,9.17,U
sz002243,力合科创,2025-09-19 09:33:36,9.18,20400,9.18,D
sz002243,力合科创,2025-09-19 09:33:45,9.19,39900,9.18,U
sz002243,力合科创,2025-09-19 09:33:57,9.2,82500,9.19,U
sz002243,力合科创,2025-09-19 09:34:03,9.19,41400,9.21,D
sz002243,力合科创,2025-09-19 09:34:06,9.21,41900,9.19,U
sz002243,力合科创,2025-09-19 09:34:09,9.2,41900,9.21,D
sz002243,力合科创,2025-09-19 09:34:15,9.22,31300,9.21,U
sz002243,力合科创,2025-09-19 09:34:27,9.21,20500,9.22,D
sz002243,力合科创,2025-09-19 09:34:39,9.21,22400,9.22,D
sz002243,力合科创,2025-09-19 09:34:42,9.22,31600,9.21,U
sz002243,力合科创,2025-09-19 09:34:45,9.22,27000,9.22,U
sz002243,力合科创,2025-09-19 09:35:21,9.2,22500,9.21,D
sz002243,力合科创,2025-09-19 09:35:54,9.2,40200,9.2,D
sz002243,力合科创,2025-09-19 09:36:18,9.2,42400,9.21,D
sz002243,力合科创,2025-09-19 09:37:15,9.21,20000,9.21,U
sz002243,力合科创,2025-09-19 09:37:48,9.2,28600,9.2,D
sz002243,力合科创,2025-09-19 09:38:12,9.19,50600,9.2,D
sz002243,力合科创,2025-09-19 09:38:24,9.18,43300,9.19,D
sz002243,力合科创,2025-09-19 09:38:54,9.19,27200,9.19,U
sz002243,力合科创,2025-09-19 09:39:33,9.19,20000,9.2,D
sz002243,力合科创,2025-09-19 09:40:03,9.19,26600,9.18,U
sz002243,力合科创,2025-09-19 09:40:15,9.19,30800,9.2,D
sz002243,力合科创,2025-09-19 09:40:18,9.2,49900,9.19,U
sz002243,力合科创,2025-09-19 09:40:48,9.19,56500,9.2,D
sz002243,力合科创,2025-09-19 09:41:00,9.19,20400,9.2,D
sz002243,力合科创,2025-09-19 09:41:03,9.2,26200,9.19,U
sz002243,力合科创,2025-09-19 09:41:57,9.18,42200,9.18,D
sz002243,力合科创,2025-09-19 09:42:09,9.17,145600,9.17,D
sz002243,力合科创,2025-09-19 09:42:18,9.16,77800,9.16,D
sz002243,力合科创,2025-09-19 09:42:27,9.17,22300,9.18,E
sz002243,力合科创,2025-09-19 09:42:39,9.17,29900,9.17,U
sz002243,力合科创,2025-09-19 09:43:36,9.15,35900,9.17,D
sz002243,力合科创,2025-09-19 09:43:42,9.16,34800,9.15,E
sz002243,力合科创,2025-09-19 09:44:12,9.17,24600,9.16,U
sz002243,力合科创,2025-09-19 09:44:36,9.18,32600,9.17,U
sz002243,力合科创,2025-09-19 09:44:42,9.17,20700,9.17,D
sz002243,力合科创,2025-09-19 09:44:48,9.18,41400,9.18,D
sz002243,力合科创,2025-09-19 09:45:09,9.18,46400,9.17,U
sz002243,力合科创,2025-09-19 09:45:21,9.19,73800,9.18,U
sz002243,力合科创,2025-09-19 09:45:27,9.2,206400,9.18,U
sz002243,力合科创,2025-09-19 09:45:30,9.18,38200,9.2,D
sz002243,力合科创,2025-09-19 09:45:42,9.19,87600,9.19,D
sz002243,力合科创,2025-09-19 09:46:18,9.19,55900,9.18,U
sz002243,力合科创,2025-09-19 09:47:12,9.18,35700,9.18,D
sz002243,力合科创,2025-09-19 09:47:36,9.17,24600,9.17,D
sz002243,力合科创,2025-09-19 09:48:54,9.15,33900,9.15,D
sz002243,力合科创,2025-09-19 09:49:54,9.14,24900,9.15,D
sz002243,力合科创,2025-09-19 09:51:42,9.14,33700,9.14,D
sz002243,力合科创,2025-09-19 09:54:48,9.15,51200,9.14,U
sz002243,力合科创,2025-09-19 09:56:21,9.15,191500,9.16,D
sz002243,力合科创,2025-09-19 09:57:12,9.14,36100,9.14,D
sz002243,力合科创,2025-09-19 09:58:06,9.16,97500,9.15,U
sz002243,力合科创,2025-09-19 09:59:15,9.16,22500,9.16,U
sz002243,力合科创,2025-09-19 09:59:21,9.15,20200,9.16,D
sz002243,力合科创,2025-09-19 10:00:51,9.14,23600,9.14,D
sz002243,力合科创,2025-09-19 10:01:09,9.14,79300,9.14,D
sz002243,力合科创,2025-09-19 10:01:12,9.13,222400,9.14,D
sz002243,力合科创,2025-09-19 10:01:27,9.15,28000,9.13,U
