symbol,name,ticktime,price,volume,prev_price,kind
sz002243,力合科创,2025-10-14 09:25:00,9.59,160700,0.0,U
sz002243,力合科创,2025-10-14 09:30:00,9.6,29800,9.59,U
sz002243,力合科创,2025-10-14 09:30:03,9.6,75500,9.6,U
sz002243,力合科创,2025-10-14 09:30:06,9.64,45200,9.6,U
sz002243,力合科创,2025-10-14 09:30:09,9.62,24400,9.64,E
sz002243,力合科创,2025-10-14 09:30:18,9.63,30000,9.63,D
sz002243,力合科创,2025-10-14 09:30:21,9.63,66000,9.63,D
sz002243,力合科创,2025-10-14 09:30:24,9.62,80900,9.63,D
sz002243,力合科创,2025-10-14 09:30:36,9.61,40600,9.6,U
sz002243,力合科创,2025-10-14 09:30:51,9.6,75600,9.61,D
sz002243,力合科创,2025-10-14 09:30:54,9.6,29400,9.6,U
sz002243,力合科创,2025-10-14 09:31:00,9.6,22800,9.6,E
sz002243,力合科创,2025-10-14 09:31:09,9.61,82000,9.6,U
sz002243,力合科创,2025-10-14 09:31:51,9.59,37900,9.59,D
sz002243,力合科创,2025-10-14 09:32:00,9.61,43200,9.59,U
sz002243,力合科创,2025-10-14 09:32:06,9.6,27200,9.59,U
sz002243,力合科创,2025-10-14 09:32:27,9.58,54700,9.58,D
sz002243,力合科创,2025-10-14 09:33:15,9.58,20900,9.59,D
sz002243,力合科创,2025-10-14 09:33:27,9.59,22300,9.58,D
sz002243,力合科创,2025-10-14 09:33:54,9.59,45100,9.58,U
sz002243,力合科创,2025-10-14 09:34:12,9.6,67900,9.59,U
sz002243,力合科创,2025-10-14 09:34:33,9.63,53800,9.61,U
sz002243,力合科创,2025-10-14 09:34:54,9.64,26600,9.64,D
sz002243,力合科创,2025-10-14 09:35:54,9.62,36800,9.62,U
sz002243,力合科创,2025-10-14 09:36:15,9.62,79100,9.61,U
sz002243,力合科创,2025-10-14 09:36:18,9.61,36300,9.62,D
sz002243,力合科创,2025-10-14 09:36:51,9.62,24000,9.62,D
sz002243,力合科创,2025-10-14 09:38:21,9.63,44300,9.61,U
sz002243,力合科创,2025-10-14 09:38:45,9.62,27700,9.63,D
sz002243,力合科创,2025-10-14 09:40:00,9.63,31400,9.63,D
sz002243,力合科创,2025-10-14 09:40:39,9.63,140600,9.63,U
sz002243,力合科创,2025-10-14 09:41:06,9.62,33000,9.62,D
sz002243,力合科创,2025-10-14 09:41:12,9.61,36200,9.62,D
sz002243,力合科创,2025-10-14 09:41:54,9.6,113500,9.61,D
sz002243,力合科创,2025-10-14 09:43:21,9.63,21200,9.63,U
sz002243,力合科创,2025-10-14 09:43:27,9.63,32400,9.63,D
sz002243,力合科创,2025-10-14 09:43:54,9.63,37000,9.63,D
sz002243,力合科创,2025-10-14 09:43:57,9.64,47100,9.63,U
sz002243,力合科创,2025-10-14 09:44:24,9.64,28500,9.64,D
sz002243,力合科创,2025-10-14 09:44:51,9.64,22000,9.64,U
sz002243,力合科创,2025-10-14 09:45:12,9.64,30900,9.65,D
sz002243,力合科创,2025-10-14 09:45:33,9.64,40400,9.64,U
sz002243,力合科创,2025-10-14 09:45:39,9.63,30100,9.64,D
sz002243,力合科创,2025-10-14 09:45:45,9.64,30000,9.63,U
sz002243,力合科创,2025-10-14 09:46:33,9.65,24400,9.64,U
sz002243,力合科创,2025-10-14 09:46:36,9.66,198400,9.65,U
sz002243,力合科创,2025-10-14 09:46:51,9.67,21700,9.67,U
sz002243,力合科创,2025-10-14 09:47:24,9.67,20400,9.67,U
sz002243,力合科创,2025-10-14 09:48:03,9.66,23100,9.67,D
sz002243,力合科创,2025-10-14 09:48:30,9.66,26800,9.67,D
sz002243,力合科创,2025-10-14 09:49:09,9.67,70800,9.67,U
sz002243,力合科创,2025-10-14 09:49:12,9.68,56900,9.67,U
sz002243,力合科创,2025-10-14 09:49:39,9.68,20200,9.68,U
sz002243,力合科创,2025-10-14 09:49:42,9.68,35600,9.68,U
sz002243,力合科创,2025-10-14 09:49:57,9.69,49800,9.69,U
sz002243,力合科创,2025-10-14 09:50:00,9.69,49600,9.69,U
sz002243,力合科创,2025-10-14 09:50:18,9.7,32900,9.69,U
sz002243,力合科创,2025-10-14 09:50:21,9.69,26700,9.7,U
sz002243,力合科创,2025-10-14 09:50:30,9.68,37200,9.68,D
sz002243,力合科创,2025-10-14 09:50:42,9.68,20200,9.68,U
sz002243,力合科创,2025-10-14 09:50:48,9.67,64600,9.68,D
sz002243,力合科创,2025-10-14 09:51:18,9.69,66600,9.68,U
sz002243,力合科创,2025-10-14 09:51:51,9.68,23300,9.68,U
sz002243,力合科创,2025-10-14 09:52:15,9.68,42800,9.69,D
sz002243,力合科创,2025-10-14 09:53:12,9.68,23100,9.67,U
sz002243,力合科创,2025-10-14 09:55:18,9.67,34400,9.65,U
sz002243,力合科创,2025-10-14 09:55:21,9.66,21500,9.67,D
sz002243,力合科创,2025-10-14 09:55:33,9.66,20000,9.66,D
sz002243,力合科创,2025-10-14 09:55:45,9.68,153800,9.67,U
sz002243,力合科创,2025-10-14 09:56:09,9.67,40400,9.67,D
sz002243,力合科创,2025-10-14 09:56:18,9.68,49400,9.67,U
sz002243,力合科创,2025-10-14 09:57:57,9.68,30000,9.69,D
sz002243,力合科创,2025-10-14 09:58:00,9.68,21000,9.68,D
sz002243,力合科创,2025-10-14 09:59:15,9.7,108800,9.68,U
sz002243,力合科创,2025-10-14 09:59:18,9.7,34900,9.7,U
sz002243,力合科创,2025-10-14 09:59:54,9.69,34200,9.69,D
sz002243,力合科创,2025-10-14 10:00:24,9.68,211200,9.68,D
sz002243,力合科创,2025-10-14 10:00:51,9.67,46500,9.68,D
sz002243,力合科创,2025-10-14 10:01:09,9.66,42500,9.66,D
sz002243,力合科创,2025-10-14 10:01:27,9.64,25800,9.65,D
sz002243,力合科创,2025-10-14 10:01:51,9.65,31700,9.64,U
